# sensor:magnetometer
# Requested Sample Rate: 40 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
11:54:51:526,-23.84,5.69,-45.51,51.69
11:54:51:546,-22.86,5.97,-45.92,51.64
11:54:51:566,-24.11,6.19,-46.45,52.69
11:54:51:606,-23.90,6.05,-45.38,51.65
11:54:51:626,-24.53,5.51,-45.82,52.27
11:54:51:646,-23.70,6.33,-46.02,52.15
11:54:51:666,-23.59,6.53,-46.23,52.31
11:54:51:706,-23.69,6.26,-45.27,51.48
11:54:51:726,-24.33,5.72,-46.03,52.38
11:54:51:746,-23.57,6.62,-45.58,51.74
11:54:51:766,-23.64,5.80,-45.60,51.69
11:54:51:806,-23.47,6.64,-45.58,51.70
11:54:51:826,-24.13,5.83,-46.24,52.48
11:54:51:846,-23.61,6.26,-45.70,51.82
11:54:51:866,-24.00,6.22,-45.70,51.99
11:54:51:906,-23.41,6.45,-46.12,52.12
11:54:51:926,-23.69,6.43,-45.59,51.78
11:54:51:946,-23.95,5.59,-45.60,51.81
11:54:51:966,-23.42,6.27,-45.91,51.92
11:54:52:006,-24.46,6.44,-45.90,52.41
11:54:52:026,-23.80,6.33,-45.80,52.00
11:54:52:046,-23.00,6.86,-46.43,52.27
11:54:52:066,-23.72,6.25,-46.02,52.15
11:54:52:106,-24.18,6.11,-45.27,51.69
11:54:52:126,-23.30,6.82,-46.75,52.68
11:54:52:146,-24.40,5.82,-44.96,51.48
11:54:52:166,-23.25,5.93,-45.81,51.72
11:54:52:206,-23.75,5.77,-46.14,52.22
11:54:52:226,-23.16,6.11,-46.35,52.17
11:54:52:246,-23.83,5.88,-45.29,51.51
11:54:52:266,-23.69,6.17,-44.85,51.10
11:54:52:306,-23.91,6.12,-46.02,52.22
11:54:52:326,-24.17,6.39,-45.37,51.80
11:54:52:346,-23.53,5.90,-45.29,51.38
11:54:52:366,-23.95,5.59,-45.60,51.81
11:54:52:406,-23.90,6.14,-45.48,51.74
11:54:52:426,-23.53,6.08,-45.81,51.86
11:54:52:446,-24.39,6.00,-45.38,51.87
11:54:52:466,-23.94,5.76,-45.92,52.10
11:54:52:506,-23.53,6.08,-45.92,51.96
11:54:52:526,-24.11,6.20,-46.23,52.50
11:54:52:546,-23.42,6.27,-46.23,52.20
11:54:52:566,-23.88,6.50,-45.69,51.96
11:54:52:606,-23.61,6.26,-45.70,51.82
11:54:52:626,-23.13,6.21,-45.81,51.69
11:54:52:646,-23.73,6.14,-46.56,52.61
11:54:52:666,-24.34,5.54,-45.82,52.18
11:54:52:706,-24.30,6.09,-46.13,52.49
11:54:52:726,-23.45,7.09,-45.88,52.01
11:54:52:746,-23.90,6.31,-46.23,52.42
11:54:52:766,-24.16,5.38,-45.73,51.99
11:54:52:806,-24.50,5.98,-45.81,52.29
11:54:52:826,-23.30,6.56,-45.80,51.80
11:54:52:846,-24.07,6.22,-44.96,51.37
11:54:52:866,-23.59,6.44,-45.91,52.02
11:54:52:906,-23.74,5.80,-45.49,51.64
11:54:52:926,-23.97,6.40,-45.58,51.90
11:54:52:946,-23.74,5.88,-45.81,51.93
11:54:52:966,-24.12,6.10,-46.45,52.69
11:54:53:006,-23.92,6.12,-46.23,52.41
11:54:53:026,-23.99,6.22,-45.48,51.79
11:54:53:046,-23.92,5.94,-46.02,52.20
11:54:53:066,-23.92,5.94,-46.02,52.20
11:54:53:106,-23.70,6.08,-45.18,51.38
11:54:53:126,-23.61,6.17,-45.27,51.43
11:54:53:146,-23.62,6.08,-45.60,51.72
11:54:53:166,-23.72,6.06,-45.81,51.94
11:54:53:206,-23.83,5.87,-45.60,51.79
11:54:53:226,-24.07,6.39,-45.48,51.85
11:54:53:246,-23.30,6.47,-45.91,51.89
11:54:53:266,-23.90,6.14,-45.38,51.66
11:54:53:306,-24.02,5.86,-45.49,51.78
11:54:53:326,-23.72,6.23,-46.34,52.42
11:54:53:346,-23.95,5.75,-46.35,52.48
11:54:53:366,-24.49,6.08,-45.80,52.29
11:54:53:406,-24.01,5.94,-45.60,51.88
11:54:53:426,-22.78,7.06,-46.10,51.91
11:54:53:446,-23.38,6.82,-46.01,52.05
11:54:53:466,-24.41,5.81,-45.60,52.05
11:54:53:506,-23.23,6.37,-46.54,52.41
11:54:53:526,-23.52,6.26,-45.91,51.96
11:54:53:546,-23.47,6.64,-45.48,51.61
11:54:53:566,-23.63,5.89,-45.40,51.52
11:54:53:606,-23.42,6.27,-46.02,52.02
11:54:53:626,-23.11,6.66,-46.43,52.29
11:54:53:646,-23.36,7.00,-46.21,52.25
11:54:53:666,-23.80,6.15,-45.27,51.52
11:54:53:706,-23.73,5.97,-45.70,51.84
11:54:53:726,-23.51,6.19,-45.49,51.58
11:54:53:746,-23.64,6.91,-45.36,51.62
11:54:53:766,-23.73,5.97,-45.81,51.94
11:54:53:806,-23.59,6.27,-45.27,51.44
11:54:53:826,-23.86,6.60,-45.58,51.87
11:54:53:846,-23.42,6.26,-46.34,52.30
11:54:53:866,-23.34,5.93,-45.40,51.39
11:54:53:906,-23.80,6.23,-45.70,51.90
11:54:53:926,-23.67,6.62,-45.58,51.78
11:54:53:946,-24.09,6.12,-45.38,51.75
11:54:53:966,-24.05,5.66,-46.03,52.24
11:54:54:006,-23.73,5.88,-45.60,51.74
11:54:54:026,-23.47,6.73,-45.69,51.81
11:54:54:046,-23.69,6.51,-46.12,52.25
11:54:54:066,-23.94,6.60,-44.73,51.16
11:54:54:106,-23.57,5.44,-45.41,51.45
11:54:54:126,-23.36,5.73,-45.93,51.85
11:54:54:146,-23.95,5.75,-46.35,52.48
11:54:54:166,-23.84,5.86,-46.03,52.17
11:54:54:206,-24.01,6.20,-46.34,52.55
11:54:54:226,-23.89,6.32,-45.69,51.94
11:54:54:246,-23.35,5.83,-45.40,51.38
11:54:54:266,-24.31,5.90,-46.13,52.48
11:54:54:306,-24.19,6.10,-45.80,52.15
11:54:54:326,-23.75,5.87,-46.24,52.31
11:54:54:346,-23.50,6.37,-45.37,51.49
11:54:54:366,-23.63,6.06,-46.02,52.09
11:54:54:406,-24.42,5.62,-45.60,52.04
11:54:54:426,-23.73,5.80,-45.29,51.45
11:54:54:446,-23.69,6.43,-46.01,52.15
11:54:54:466,-23.62,6.08,-45.81,51.90
11:54:54:506,-23.44,6.17,-46.13,52.11
11:54:54:526,-23.92,6.04,-45.92,52.13
11:54:54:546,-23.55,6.06,-46.45,52.42
11:54:54:566,-23.95,5.66,-46.03,52.20
11:54:54:606,-23.50,6.44,-46.01,52.06
11:54:54:626,-23.55,6.91,-45.58,51.76
11:54:54:646,-23.48,6.64,-45.69,51.80
11:54:54:666,-23.08,6.77,-45.37,51.35
11:54:54:706,-23.59,6.43,-46.01,52.10
11:54:54:726,-23.59,6.43,-46.01,52.10
11:54:54:746,-23.78,6.69,-46.10,52.30
11:54:54:766,-24.03,5.76,-45.60,51.87
11:54:54:806,-23.99,5.38,-46.36,52.47
11:54:54:826,-23.67,6.53,-45.37,51.59
11:54:54:846,-22.89,6.80,-45.69,51.55
11:54:54:866,-23.96,5.49,-45.71,51.90
11:54:54:906,-23.73,6.05,-46.24,52.32
11:54:54:926,-24.44,5.70,-46.35,52.70
11:54:54:946,-23.72,6.06,-45.49,51.66
11:54:54:966,-23.99,6.31,-45.69,51.99
11:54:55:006,-23.75,5.87,-46.46,52.51
11:54:55:026,-23.66,5.70,-46.03,52.07
11:54:55:046,-23.52,6.34,-46.23,52.25
11:54:55:066,-23.89,5.14,-45.41,51.56
11:54:55:106,-23.42,6.19,-45.91,51.91
11:54:55:126,-23.97,6.32,-45.16,51.52
11:54:55:146,-23.45,7.36,-46.63,52.71
11:54:55:166,-23.75,5.87,-46.46,52.51
11:54:55:206,-23.64,5.98,-46.03,52.09
11:54:55:226,-23.52,6.17,-45.91,51.95
11:54:55:246,-23.22,6.47,-46.34,52.23
11:54:55:266,-24.19,6.20,-45.80,52.17
11:54:55:306,-24.07,6.31,-45.16,51.57
11:54:55:326,-23.57,6.72,-45.58,51.75
11:54:55:346,-23.91,5.95,-45.60,51.84
11:54:55:366,-23.22,6.39,-45.70,51.66
11:54:55:406,-24.01,5.86,-45.29,51.59
11:54:55:426,-23.61,6.34,-46.02,52.11
11:54:55:446,-23.77,6.78,-46.10,52.31
11:54:55:466,-23.45,5.82,-45.71,51.71
11:54:55:506,-23.88,5.40,-45.93,52.05
11:54:55:526,-24.03,5.75,-45.92,52.15
11:54:55:546,-23.86,5.49,-45.82,51.96
11:54:55:566,-23.91,6.12,-45.91,52.12
11:54:55:606,-23.78,6.43,-45.59,51.82
11:54:55:626,-23.73,5.97,-46.03,52.13
11:54:55:646,-22.86,6.15,-46.13,51.85
11:54:55:666,-23.81,6.06,-45.38,51.61
11:54:55:706,-24.01,6.12,-45.81,52.08
11:54:55:726,-23.81,6.05,-45.81,51.98
11:54:55:746,-23.88,6.42,-45.37,51.67
11:54:55:766,-23.81,5.97,-45.49,51.70
11:54:55:806,-23.47,5.81,-46.35,52.28
11:54:55:826,-23.81,6.15,-45.70,51.90
11:54:55:846,-23.85,6.78,-45.79,52.07
11:54:55:866,-24.02,5.84,-45.71,51.97
11:54:55:906,-23.96,6.76,-46.21,52.49
11:54:55:926,-23.74,6.14,-46.76,52.80
11:54:55:946,-23.89,6.58,-46.53,52.72
11:54:55:966,-23.33,6.10,-45.70,51.67
11:54:56:006,-23.72,6.15,-46.02,52.13
11:54:56:026,-23.73,6.14,-46.56,52.61
11:54:56:046,-24.11,6.03,-45.70,52.02
11:54:56:066,-23.59,6.53,-46.32,52.39
11:54:56:106,-24.14,5.48,-45.51,51.80
11:54:56:126,-23.42,6.19,-45.81,51.82
11:54:56:146,-23.44,5.83,-45.08,51.14
11:54:56:166,-23.63,6.16,-46.13,52.19
11:54:56:206,-23.86,6.60,-45.69,51.97
11:54:56:226,-23.80,6.06,-45.27,51.51
11:54:56:246,-24.06,5.56,-46.03,52.24
11:54:56:266,-23.70,6.33,-46.23,52.33
11:54:56:306,-23.75,5.78,-45.92,52.02
11:54:56:326,-22.83,7.54,-45.46,51.42
11:54:56:346,-23.33,6.37,-46.23,52.17
11:54:56:366,-22.97,6.97,-45.47,51.42
11:54:56:406,-23.92,6.03,-46.34,52.49
11:54:56:426,-23.31,6.28,-45.70,51.69
11:54:56:446,-23.51,6.36,-45.91,51.97
11:54:56:466,-23.48,6.62,-46.12,52.17
11:54:56:506,-23.58,6.88,-46.85,52.90
11:54:56:526,-24.05,5.65,-46.14,52.34
11:54:56:546,-23.14,6.20,-46.45,52.26
11:54:56:566,-23.14,6.20,-46.45,52.26
11:54:56:606,-23.67,6.80,-46.10,52.27
11:54:56:626,-23.72,6.06,-45.81,51.94
11:54:56:646,-23.81,6.22,-46.23,52.37
11:54:56:666,-23.74,6.89,-45.36,51.66
11:54:56:706,-24.30,6.09,-45.91,52.30
11:54:56:726,-23.09,6.67,-45.90,51.81
11:54:56:746,-23.58,6.62,-46.01,52.12
11:54:56:766,-23.81,6.22,-46.45,52.56
11:54:56:806,-23.36,5.90,-46.24,52.14
11:54:56:826,-23.97,6.58,-46.01,52.29
11:54:56:846,-23.30,6.30,-45.27,51.31
11:54:56:866,-23.63,5.98,-45.81,51.89
11:54:56:906,-23.38,6.73,-45.79,51.85
11:54:56:926,-22.91,6.77,-46.64,52.40
11:54:56:946,-24.27,6.47,-45.80,52.23
11:54:56:966,-23.52,6.34,-46.65,52.63
11:54:57:006,-24.31,5.90,-45.92,52.30
11:54:57:026,-23.67,6.53,-45.37,51.59
11:54:57:046,-23.41,6.53,-46.75,52.69
11:54:57:066,-23.56,5.80,-46.14,52.13
11:54:57:106,-23.92,5.69,-45.08,51.35
11:54:57:126,-24.31,5.82,-45.70,52.09
11:54:57:146,-23.42,6.01,-44.97,51.06
11:54:57:166,-23.91,5.87,-45.29,51.55
11:54:57:206,-23.83,5.87,-45.71,51.88
11:54:57:226,-24.05,5.66,-45.71,51.96
11:54:57:246,-23.40,6.54,-46.23,52.22
11:54:57:266,-23.72,6.15,-45.70,51.85
11:54:57:306,-24.16,5.47,-45.82,52.09
11:54:57:326,-23.78,6.60,-45.90,52.11
11:54:57:346,-23.57,6.64,-45.47,51.64
11:54:57:366,-24.07,6.31,-45.37,51.75
11:54:57:406,-23.84,5.69,-45.40,51.59
11:54:57:426,-23.84,6.88,-45.57,51.88
11:54:57:446,-24.05,5.58,-45.71,51.95
11:54:57:466,-23.62,6.16,-45.81,51.91
11:54:57:506,-23.84,5.87,-45.81,51.97
11:54:57:526,-23.63,6.06,-46.24,52.28
11:54:57:546,-23.47,6.73,-45.47,51.61
11:54:57:566,-24.13,5.83,-46.24,52.48
11:54:57:606,-23.84,5.95,-46.24,52.36
11:54:57:626,-23.61,6.34,-45.91,52.01
11:54:57:646,-24.18,6.38,-45.91,52.28
11:54:57:666,-23.72,6.15,-45.91,52.04
11:54:57:706,-23.83,5.87,-45.71,51.88
11:54:57:726,-23.84,5.69,-45.40,51.59
11:54:57:746,-23.83,6.14,-46.23,52.37
11:54:57:766,-24.03,5.76,-45.71,51.97
11:54:57:806,-23.63,5.89,-45.60,51.70
11:54:57:826,-23.89,6.23,-45.48,51.75
11:54:57:846,-23.25,7.11,-45.99,52.03
11:54:57:866,-24.02,6.03,-46.02,52.26
11:54:57:906,-23.40,6.37,-45.59,51.64
11:54:57:926,-23.83,5.97,-45.60,51.80
11:54:57:946,-23.00,6.86,-46.21,52.07
11:54:57:966,-24.30,6.09,-45.91,52.30
11:54:58:006,-24.06,5.56,-45.93,52.15
11:54:58:026,-23.69,6.34,-45.48,51.67
11:54:58:046,-23.70,6.25,-45.70,51.86
11:54:58:066,-23.81,6.22,-46.13,52.28
11:54:58:106,-23.80,6.23,-45.59,51.81
11:54:58:126,-23.80,6.40,-46.34,52.48
11:54:58:146,-23.67,5.70,-46.25,52.27
11:54:58:166,-23.88,6.42,-45.48,51.77
11:54:58:206,-24.19,6.28,-46.23,52.55
11:54:58:226,-24.01,6.03,-45.91,52.16
11:54:58:246,-23.63,6.23,-46.76,52.76
11:54:58:266,-23.84,6.04,-46.45,52.55
11:54:58:306,-24.02,5.86,-45.49,51.78
11:54:58:326,-23.64,5.80,-45.71,51.79
11:54:58:346,-23.12,7.59,-45.98,52.02
11:54:58:366,-23.50,6.19,-45.07,51.20
11:54:58:406,-23.91,5.95,-45.49,51.74
11:54:58:426,-23.70,5.99,-44.96,51.18
11:54:58:446,-23.90,6.23,-45.59,51.85
11:54:58:466,-24.09,6.11,-45.70,52.02
11:54:58:506,-23.91,6.12,-46.02,52.22
11:54:58:526,-23.44,6.17,-46.24,52.20
11:54:58:546,-23.67,6.71,-45.90,52.07
11:54:58:566,-23.67,5.60,-46.03,52.06
11:54:58:606,-23.70,6.33,-46.02,52.15
11:54:58:626,-23.90,6.22,-45.91,52.13
11:54:58:646,-23.63,6.06,-46.13,52.18
11:54:58:666,-23.23,7.39,-45.88,51.96
11:54:58:706,-23.94,5.59,-45.19,51.44
11:54:58:726,-23.38,7.17,-47.26,53.21
11:54:58:746,-23.41,6.45,-46.12,52.12
11:54:58:766,-24.09,6.11,-45.70,52.02
11:54:58:806,-23.70,6.25,-45.80,51.95
11:54:58:826,-23.45,5.99,-46.13,52.09
11:54:58:846,-23.03,6.39,-46.34,52.14
11:54:58:866,-24.13,5.73,-46.03,52.29
11:54:58:906,-23.74,5.78,-45.60,51.74
11:54:58:926,-23.81,6.06,-45.38,51.61
11:54:58:946,-23.92,6.03,-46.24,52.41
11:54:58:966,-23.84,5.87,-45.92,52.07
11:54:59:006,-23.69,6.26,-45.27,51.48
11:54:59:026,-23.94,5.94,-46.24,52.40
11:54:59:048,-23.46,6.92,-45.79,51.91
11:54:59:068,-23.95,5.50,-45.30,51.53
11:54:59:108,-23.67,6.45,-44.74,51.02
11:54:59:128,-23.58,6.45,-45.37,51.54
11:54:59:148,-23.77,6.61,-45.37,51.64
11:54:59:168,-23.92,5.94,-45.81,52.02
11:54:59:208,-23.83,5.95,-45.81,51.98
11:54:59:228,-23.12,6.22,-45.38,51.31
11:54:59:248,-23.79,6.42,-45.69,51.91
11:54:59:268,-23.62,6.08,-45.49,51.62
11:54:59:308,-23.48,6.54,-45.69,51.79
11:54:59:328,-23.79,6.42,-45.69,51.91
11:54:59:348,-23.19,6.75,-46.21,52.14
11:54:59:368,-24.14,5.48,-45.40,51.71
11:54:59:408,-24.44,5.70,-46.35,52.70
11:54:59:428,-23.59,6.36,-45.48,51.63
11:54:59:448,-23.57,6.81,-46.01,52.14
11:54:59:468,-23.90,6.22,-46.02,52.23
11:54:59:508,-23.20,6.56,-46.01,51.94
11:54:59:528,-24.00,6.12,-45.48,51.79
11:54:59:548,-23.31,6.38,-45.70,51.70
11:54:59:568,-23.84,5.78,-45.60,51.78
11:54:59:608,-23.73,6.05,-46.24,52.32
11:54:59:628,-23.85,5.50,-45.51,51.67
11:54:59:648,-22.57,7.19,-45.68,51.45
11:54:59:668,-24.13,5.65,-45.71,52.00
11:54:59:708,-23.53,7.19,-45.57,51.79
11:54:59:728,-23.63,5.89,-45.60,51.70
11:54:59:748,-22.61,6.82,-45.90,51.61
11:54:59:768,-23.51,6.27,-45.81,51.87
11:54:59:808,-23.72,6.15,-45.91,52.04
11:54:59:828,-23.94,5.94,-46.24,52.40
11:54:59:848,-23.33,6.37,-46.23,52.17
11:54:59:868,-23.55,5.81,-45.60,51.65
11:54:59:908,-23.77,6.53,-45.16,51.45
11:54:59:928,-23.02,6.32,-45.49,51.38
11:54:59:948,-23.16,6.20,-46.67,52.46
11:54:59:968,-23.90,6.14,-45.48,51.74
11:55:00:008,-23.62,5.99,-45.38,51.51
11:55:00:028,-23.23,6.47,-46.43,52.32
11:55:00:048,-23.42,6.10,-45.38,51.44
11:55:00:068,-24.00,6.21,-45.80,52.08
11:55:00:108,-23.64,5.71,-45.29,51.41
11:55:00:128,-23.52,6.09,-45.70,51.76
11:55:00:148,-23.35,7.01,-45.68,51.78
11:55:00:168,-24.12,5.83,-45.81,52.10
11:55:00:208,-23.70,6.16,-45.27,51.47
11:55:00:228,-23.89,6.40,-45.91,52.15
11:55:00:248,-22.97,7.14,-46.42,52.28
11:55:00:268,-23.99,6.49,-46.01,52.29
11:55:00:308,-23.64,6.91,-45.36,51.62
11:55:00:328,-24.19,6.01,-45.49,51.88
11:55:00:348,-23.46,6.82,-45.68,51.80
11:55:00:368,-23.86,6.60,-45.37,51.69
11:55:00:408,-23.11,6.49,-45.70,51.62
11:55:00:428,-23.57,6.72,-45.47,51.65
11:55:00:448,-23.07,7.04,-46.10,52.03
11:55:00:468,-23.51,6.36,-46.12,52.15
11:55:00:508,-23.90,6.32,-45.91,52.14
11:55:00:528,-23.47,6.82,-46.01,52.10
11:55:00:548,-23.40,6.45,-45.91,51.93
11:55:00:568,-23.40,6.28,-45.27,51.35
11:55:00:608,-23.68,6.53,-45.69,51.87
11:55:00:628,-23.70,6.33,-46.23,52.33
11:55:00:648,-23.11,6.58,-45.91,51.81
11:55:00:668,-23.53,5.99,-45.92,51.95
11:55:00:708,-23.77,5.60,-45.93,52.02
11:55:00:728,-23.12,6.58,-46.34,52.20
11:55:00:748,-23.29,6.65,-46.01,51.99
11:55:00:768,-23.90,6.14,-45.70,51.94
11:55:00:808,-23.83,5.87,-45.60,51.79
11:55:00:828,-24.11,6.03,-45.49,51.84
11:55:00:848,-23.27,6.84,-45.47,51.53
11:55:00:868,-24.12,5.75,-45.49,51.81
11:55:00:908,-23.11,6.49,-45.80,51.71
11:55:00:928,-23.94,5.84,-46.13,52.30
11:55:00:948,-23.09,6.77,-45.90,51.82
11:55:00:968,-23.59,6.61,-46.21,52.31
11:55:01:008,-23.44,6.17,-46.24,52.20
11:55:01:028,-23.61,6.26,-45.80,51.90
11:55:01:048,-23.06,6.11,-46.56,52.31
11:55:01:068,-23.52,6.26,-46.23,52.24
11:55:01:108,-23.40,6.37,-45.59,51.64
11:55:01:128,-23.61,6.08,-45.27,51.42
11:55:01:148,-22.64,6.36,-45.92,51.59
11:55:01:168,-23.81,6.14,-45.81,51.99
11:55:01:208,-23.90,6.22,-45.80,52.03
11:55:01:228,-23.30,6.48,-45.69,51.70
11:55:01:248,-24.00,7.41,-45.98,52.39
11:55:01:268,-23.31,6.20,-45.38,51.40
11:55:01:308,-23.94,5.77,-45.60,51.83
11:55:01:328,-23.92,6.12,-46.23,52.41
11:55:01:348,-23.52,6.09,-45.60,51.67
11:55:01:368,-24.11,5.86,-45.07,51.44
11:55:01:408,-23.91,6.05,-45.49,51.75
11:55:01:428,-23.07,7.04,-45.90,51.85
11:55:01:448,-23.89,6.32,-45.80,52.04
11:55:01:468,-24.06,5.65,-46.24,52.43
11:55:01:508,-23.74,5.87,-45.92,52.03
11:55:01:528,-23.85,5.77,-46.03,52.16
11:55:01:548,-23.70,6.25,-45.80,51.95
11:55:01:568,-24.02,5.94,-45.81,52.07
11:55:01:608,-23.97,6.66,-46.21,52.49
11:55:01:628,-23.05,6.22,-46.13,51.94
11:55:01:648,-24.06,6.58,-45.79,52.14
11:55:01:668,-23.45,5.99,-46.24,52.19
11:55:01:708,-23.47,6.82,-45.90,52.00
11:55:01:728,-23.81,5.97,-45.49,51.70
11:55:01:748,-22.98,6.87,-45.90,51.79
11:55:01:768,-23.25,6.94,-45.26,51.36
11:55:01:808,-23.48,6.64,-45.90,51.98
11:55:01:828,-23.94,5.77,-45.71,51.92
11:55:01:848,-23.66,6.89,-45.68,51.90
11:55:01:868,-23.51,6.19,-45.38,51.48
11:55:01:908,-23.70,6.33,-45.91,52.05
11:55:01:928,-23.30,6.64,-46.43,52.37
11:55:01:948,-23.79,6.50,-46.12,52.30
11:55:01:968,-23.84,5.78,-45.49,51.69
11:55:02:008,-24.19,6.01,-45.38,51.78
11:55:02:028,-23.29,6.82,-46.53,52.48
11:55:02:048,-23.57,6.81,-46.01,52.14
11:55:02:068,-24.17,6.21,-44.85,51.32
11:55:02:108,-23.99,6.31,-45.80,52.08
11:55:02:128,-23.34,6.19,-46.13,52.06
11:55:02:148,-23.50,6.36,-45.59,51.68
11:55:02:168,-23.89,6.23,-45.27,51.57
11:55:02:208,-23.99,6.14,-45.16,51.51
11:55:02:228,-23.90,6.22,-45.70,51.95
11:55:02:248,-23.80,5.98,-45.07,51.32
11:55:02:268,-23.69,6.34,-45.59,51.77
11:55:02:308,-23.45,5.65,-44.87,50.94
11:55:02:328,-23.94,5.77,-45.60,51.83
11:55:02:348,-23.50,6.27,-45.38,51.49
11:55:02:368,-23.61,6.43,-46.23,52.30
11:55:02:408,-24.01,5.94,-45.38,51.69
11:55:02:428,-23.61,6.26,-45.59,51.72
11:55:02:448,-23.62,6.08,-45.38,51.52
11:55:02:468,-23.59,6.44,-45.91,52.02
11:55:02:508,-23.50,6.54,-46.12,52.17
11:55:02:528,-23.90,6.14,-45.70,51.94
11:55:02:548,-23.80,6.23,-45.59,51.81
11:55:02:568,-23.73,5.88,-45.71,51.84
11:55:02:608,-24.31,5.90,-46.02,52.38
11:55:02:628,-23.46,5.64,-45.51,51.51
11:55:02:648,-23.19,6.84,-46.32,52.25
11:55:02:668,-23.81,6.32,-46.43,52.57
11:55:02:708,-23.50,6.45,-45.80,51.88
11:55:02:728,-23.61,6.17,-45.59,51.71
11:55:02:748,-23.42,6.36,-46.45,52.40
11:55:02:768,-24.24,5.47,-45.62,51.95
11:55:02:808,-24.12,6.00,-46.34,52.58
11:55:02:828,-23.90,6.31,-46.02,52.24
11:55:02:848,-23.22,6.21,-45.49,51.45
11:55:02:868,-23.81,6.05,-45.70,51.89
11:55:02:908,-23.53,6.08,-46.24,52.24
11:55:02:928,-23.99,6.31,-45.80,52.08
11:55:02:948,-23.75,5.77,-46.14,52.22
11:55:02:968,-23.83,6.14,-46.34,52.46
11:55:03:008,-23.66,5.87,-46.46,52.46
11:55:03:028,-23.69,6.51,-46.32,52.44
11:55:03:048,-23.35,7.10,-45.79,51.89
11:55:03:068,-23.73,6.14,-46.34,52.42
11:55:03:108,-23.53,5.99,-45.92,51.95
11:55:03:128,-23.84,5.77,-45.82,51.97
11:55:03:148,-23.39,6.55,-45.69,51.74
11:55:03:168,-23.38,6.48,-44.74,50.89
11:55:03:208,-24.12,5.75,-45.40,51.73
11:55:03:228,-23.57,5.78,-46.67,52.60
11:55:03:248,-24.12,6.00,-46.45,52.68
11:55:03:268,-23.41,6.20,-45.38,51.44
11:55:03:308,-23.85,5.76,-46.35,52.44
11:55:03:328,-23.45,5.90,-45.81,51.80
11:55:03:348,-22.90,6.87,-46.32,52.13
11:55:03:368,-24.13,5.66,-45.49,51.81
11:55:03:408,-23.64,5.80,-45.60,51.69
11:55:03:428,-23.70,6.33,-45.91,52.05
11:55:03:448,-23.19,6.67,-45.69,51.67
11:55:03:468,-23.73,5.97,-45.70,51.84
11:55:03:508,-24.53,5.51,-45.71,52.17
11:55:03:528,-23.41,6.19,-45.49,51.54
11:55:03:548,-23.66,6.88,-45.99,52.18
11:55:03:568,-24.42,5.71,-46.13,52.51
11:55:03:608,-23.86,6.34,-44.74,51.10
11:55:03:628,-23.89,6.15,-45.07,51.38
11:55:03:648,-23.58,6.88,-46.85,52.90
11:55:03:668,-23.64,5.88,-46.13,52.17
11:55:03:708,-23.22,6.30,-45.59,51.55
11:55:03:728,-23.74,5.87,-45.92,52.03
11:55:03:748,-23.40,6.81,-46.96,52.90
11:55:03:768,-24.11,6.20,-46.23,52.50
11:55:03:808,-24.03,5.92,-46.56,52.73
11:55:03:828,-24.27,6.28,-45.26,51.74
11:55:03:848,-23.11,6.67,-46.01,51.91
11:55:03:868,-24.09,6.30,-45.91,52.23
11:55:03:908,-23.62,6.16,-45.70,51.81
11:55:03:928,-23.30,7.66,-45.98,52.12
11:55:03:948,-23.14,6.20,-46.34,52.16
11:55:03:968,-23.94,5.77,-45.49,51.73
11:55:04:008,-23.94,5.77,-45.71,51.92
11:55:04:028,-23.23,6.47,-46.43,52.32
11:55:04:048,-23.72,6.25,-46.02,52.15
11:55:04:068,-23.84,5.78,-45.49,51.69
11:55:04:108,-24.11,6.03,-45.59,51.92
11:55:04:128,-24.13,5.83,-46.24,52.48
11:55:04:148,-23.33,6.27,-46.34,52.25
11:55:04:168,-23.97,5.31,-45.62,51.80
11:55:04:208,-23.89,6.23,-45.27,51.57
11:55:04:228,-24.06,5.56,-46.14,52.33
11:55:04:248,-23.57,6.71,-45.90,52.03
11:55:04:268,-23.88,6.50,-45.80,52.06
11:55:04:308,-24.36,6.45,-45.90,52.36
11:55:04:328,-24.07,5.47,-46.14,52.33
11:55:04:348,-22.79,6.72,-45.26,51.12
11:55:04:368,-23.78,6.51,-45.90,52.10
11:55:04:408,-23.69,6.26,-45.27,51.48
11:55:04:428,-23.62,6.25,-46.13,52.20
11:55:04:448,-23.20,6.75,-46.53,52.43
11:55:04:468,-23.61,6.17,-45.16,51.33
11:55:04:508,-24.03,6.01,-46.56,52.74
11:55:04:528,-23.53,5.99,-45.70,51.75
11:55:04:548,-23.70,6.33,-46.12,52.24
11:55:04:568,-23.52,6.00,-45.07,51.19
11:55:04:608,-23.85,5.67,-45.92,52.06
11:55:04:628,-23.83,6.05,-45.92,52.09
11:55:04:648,-23.23,6.21,-45.70,51.64
11:55:04:668,-24.25,5.37,-45.40,51.75
11:55:04:708,-23.97,5.29,-45.93,52.08
11:55:04:728,-23.80,6.42,-46.12,52.29
11:55:04:748,-23.53,7.19,-45.68,51.88
11:55:04:768,-23.56,5.81,-45.92,51.94
11:55:04:808,-23.56,5.80,-46.03,52.03
11:55:04:828,-24.19,6.11,-45.48,51.88
11:55:04:848,-23.61,6.26,-45.59,51.72
